,Interval,Subject Type,Frame Index,Timestamp(x),Orbital,Nose,Ears,Whiskers,Cheek,Total Grimace Score,AU Scored,Confidence(Orbital),Confidence(Nose),Confidence(Ears),Confidence(Whiskers),Confidence(Cheek),Face Model,MGS Model
669,Clip 23: 660.csv,c57bl/6,160560,669.009,-1,-1,2,-1,,,1,0.0,0.0,0.9999964237213136,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
670,Clip 23: 660.csv,c57bl/6,160800,670.01,-1,0,1,-1,,,2,0.0,1.0,0.9999027252197266,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
671,Clip 23: 660.csv,c57bl/6,161040,671.011,-1,-1,-1,1,,,1,0.0,0.0,0.0,0.9999731779098512,,general/fau/generalv5,c57bl6-pain-mgs-20220901
672,Clip 23: 660.csv,c57bl/6,161280,672.012,1,0,1,-1,,,3,0.9990065693855286,0.9998435974121094,0.9998739957809448,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
673,Clip 23: 660.csv,c57bl/6,161520,673.013,-1,-1,-1,-1,,,0,0.0,0.0,0.0,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
674,Clip 23: 660.csv,c57bl/6,161760,674.014,1,-1,1,-1,,,2,0.999991536140442,0.0,0.9997547268867492,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
675,Clip 23: 660.csv,c57bl/6,162000,675.015,0,-1,1,1,,,3,0.9993525147438048,0.0,0.9995273351669312,0.996973991394043,,general/fau/generalv5,c57bl6-pain-mgs-20220901
676,Clip 23: 660.csv,c57bl/6,162240,676.016,1,-1,2,-1,,,2,0.9912288188934326,0.0,0.9994586110115052,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
677,Clip 23: 660.csv,c57bl/6,162480,677.017,-1,-1,1,-1,,,1,0.0,0.0,0.9976795315742492,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
678,Clip 23: 660.csv,c57bl/6,162720,678.018,-1,2,1,1,,,3,0.0,0.9347138404846193,0.9997225403785706,0.9999997615814208,,general/fau/generalv5,c57bl6-pain-mgs-20220901
679,Clip 23: 660.csv,c57bl/6,162960,679.019,-1,0,1,-1,,,2,0.0,0.9999974966049194,0.9973159432411194,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
680,Clip 23: 660.csv,c57bl/6,163200,680.02,-1,0,1,0,,,3,0.0,0.9999947547912598,0.9825558662414552,0.9916236996650696,,general/fau/generalv5,c57bl6-pain-mgs-20220901
681,Clip 23: 660.csv,c57bl/6,163440,681.021,0,-1,1,-1,,,2,0.9999986886978148,0.0,0.9711763858795166,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
682,Clip 23: 660.csv,c57bl/6,163680,682.022,-1,-1,-1,-1,,,0,0.0,0.0,0.0,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
683,Clip 23: 660.csv,c57bl/6,163920,683.023,-1,-1,-1,-1,,,0,0.0,0.0,0.0,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
684,Clip 23: 660.csv,c57bl/6,164160,684.024,-1,0,2,1,,,3,0.0,1.0,0.9945005178451538,0.9999982118606568,,general/fau/generalv5,c57bl6-pain-mgs-20220901
685,Clip 23: 660.csv,c57bl/6,164400,685.025,-1,2,2,-1,,,2,0.0,0.999723732471466,0.9993873834609984,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
686,Clip 23: 660.csv,c57bl/6,164640,686.026,0,0,1,1,,2.0,4,0.99988055229187,0.7179192304611206,0.9817315936088562,0.9960975646972656,,general/fau/generalv5,c57bl6-pain-mgs-20220901
687,Clip 23: 660.csv,c57bl/6,164880,687.027,1,2,-1,-1,,,2,0.9999983310699464,0.9999890327453612,0.0,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
688,Clip 23: 660.csv,c57bl/6,165120,688.028,0,0,2,1,,3.0,4,0.9984664916992188,0.9999834299087524,0.7052197456359863,0.9999594688415528,,general/fau/generalv5,c57bl6-pain-mgs-20220901
689,Clip 23: 660.csv,c57bl/6,165360,689.029,1,2,1,-1,,,3,0.9996840953826904,0.999987244606018,0.984980046749115,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
690,Clip 24: 690.csv,c57bl/6,165600,690.0,-1,-1,1,-1,,,1,0.0,0.0,0.6757724285125732,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
691,Clip 24: 690.csv,c57bl/6,165840,691.001,0,0,1,-1,,,3,0.9950525164604188,0.9997557997703552,0.9999879598617554,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
692,Clip 24: 690.csv,c57bl/6,166080,692.002,-1,-1,-1,-1,,,0,0.0,0.0,0.0,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
693,Clip 24: 690.csv,c57bl/6,166320,693.003,-1,0,1,-1,,,2,0.0,0.9999997615814208,0.9999964237213136,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
694,Clip 24: 690.csv,c57bl/6,166560,694.004,-1,-1,-1,-1,,,0,0.0,0.0,0.0,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
695,Clip 24: 690.csv,c57bl/6,166800,695.005,2,-1,1,-1,,,2,0.9830134510993958,0.0,0.9999998807907104,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
696,Clip 24: 690.csv,c57bl/6,167040,696.006,1,-1,0,-1,,,2,0.999947190284729,0.0,0.6252115964889526,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
697,Clip 24: 690.csv,c57bl/6,167280,697.007,-1,0,1,-1,,,2,0.0,0.9236425161361694,0.9986955523490906,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
698,Clip 24: 690.csv,c57bl/6,167520,698.008,0,0,1,-1,,,3,0.6245147585868835,0.9835227131843568,0.999333679676056,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
699,Clip 24: 690.csv,c57bl/6,167760,699.009,-1,2,2,-1,,,2,0.0,0.9958261251449584,0.9994484782218932,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
700,Clip 24: 690.csv,c57bl/6,168000,700.01,-1,-1,2,0,,,2,0.0,0.0,0.6204709410667419,0.6753390431404114,,general/fau/generalv5,c57bl6-pain-mgs-20220901
701,Clip 24: 690.csv,c57bl/6,168240,701.011,1,0,2,2,,5.0,4,0.99800044298172,0.7020047307014465,0.8915225863456726,0.9999997615814208,,general/fau/generalv5,c57bl6-pain-mgs-20220901
702,Clip 24: 690.csv,c57bl/6,168480,702.012,0,2,1,1,,4.0,4,0.999975562095642,0.9998722076416016,0.8608049750328064,0.9999933242797852,,general/fau/generalv5,c57bl6-pain-mgs-20220901
703,Clip 24: 690.csv,c57bl/6,168720,703.013,1,-1,2,-1,,,2,0.8192587494850159,0.0,0.9997521042823792,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
704,Clip 24: 690.csv,c57bl/6,168960,704.014,-1,-1,-1,-1,,,0,0.0,0.0,0.0,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
705,Clip 24: 690.csv,c57bl/6,169200,705.015,1,0,1,1,,3.0,4,0.9831482172012328,0.99999737739563,0.9499359726905824,0.9995129108428956,,general/fau/generalv5,c57bl6-pain-mgs-20220901
706,Clip 24: 690.csv,c57bl/6,169440,706.016,0,2,1,0,,3.0,4,0.9532037973403932,0.9938769936561584,0.999361217021942,0.999159336090088,,general/fau/generalv5,c57bl6-pain-mgs-20220901
707,Clip 24: 690.csv,c57bl/6,169680,707.017,-1,0,1,-1,,,2,0.0,0.9998819828033448,0.999477207660675,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
708,Clip 24: 690.csv,c57bl/6,169920,708.018,0,0,1,0,,1.0,4,0.7822091579437256,0.9999450445175172,0.7193694710731506,0.9999996423721312,,general/fau/generalv5,c57bl6-pain-mgs-20220901
709,Clip 24: 690.csv,c57bl/6,170160,709.019,0,-1,2,0,,,3,0.8273661136627197,0.0,0.9999791383743286,0.9999911785125732,,general/fau/generalv5,c57bl6-pain-mgs-20220901
710,Clip 24: 690.csv,c57bl/6,170400,710.02,0,-1,-1,0,,,2,0.6381973624229431,0.0,0.0,0.9998563528060912,,general/fau/generalv5,c57bl6-pain-mgs-20220901
711,Clip 24: 690.csv,c57bl/6,170640,711.021,-1,-1,1,-1,,,1,0.0,0.0,0.9710203409194946,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
712,Clip 24: 690.csv,c57bl/6,170880,712.022,1,-1,1,-1,,,2,0.9142695665359496,0.0,1.0,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
713,Clip 24: 690.csv,c57bl/6,171120,713.023,1,-1,2,-1,,,2,0.9962689876556396,0.0,0.9999996423721312,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
714,Clip 24: 690.csv,c57bl/6,171360,714.024,1,-1,2,-1,,,2,0.9997466206550598,0.0,0.9673563838005066,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
715,Clip 24: 690.csv,c57bl/6,171600,715.025,1,0,1,-1,,,3,0.8720441460609436,0.8728170394897461,0.9800938963890076,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
716,Clip 24: 690.csv,c57bl/6,171840,716.026,1,-1,0,-1,,,2,0.9154468774795532,0.0,0.9163827300071716,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
717,Clip 24: 690.csv,c57bl/6,172080,717.027,1,0,0,-1,,,3,0.99998140335083,0.9999998807907104,0.8282756209373474,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
718,Clip 24: 690.csv,c57bl/6,172320,718.028,-1,-1,-1,-1,,,0,0.0,0.0,0.0,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
719,Clip 24: 690.csv,c57bl/6,172560,719.029,-1,0,0,-1,,,2,0.0,0.9206088185310364,0.5604665875434875,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
720,Clip 25: 720.csv,c57bl/6,172800,720.0,-1,-1,1,-1,,,1,0.0,0.0,0.9999992847442628,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
721,Clip 25: 720.csv,c57bl/6,173040,721.001,-1,-1,-1,-1,,,0,0.0,0.0,0.0,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
722,Clip 25: 720.csv,c57bl/6,173280,722.002,1,-1,1,-1,,,2,0.6514112949371338,0.0,0.9999991655349731,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
723,Clip 25: 720.csv,c57bl/6,173520,723.003,1,-1,0,-1,,,2,0.7782490253448486,0.0,0.9278991222381592,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
724,Clip 25: 720.csv,c57bl/6,173760,724.004,0,-1,1,-1,,,2,0.996013045310974,0.0,0.9968671202659608,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
725,Clip 25: 720.csv,c57bl/6,174000,725.005,-1,-1,-1,-1,,,0,0.0,0.0,0.0,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
726,Clip 25: 720.csv,c57bl/6,174240,726.006,-1,0,-1,-1,,,1,0.0,0.9999986886978148,0.0,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
727,Clip 25: 720.csv,c57bl/6,174480,727.007,-1,-1,1,-1,,,1,0.0,0.0,1.0,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
728,Clip 25: 720.csv,c57bl/6,174720,728.008,-1,-1,-1,-1,,,0,0.0,0.0,0.0,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
729,Clip 25: 720.csv,c57bl/6,174960,729.009,-1,-1,-1,-1,,,0,0.0,0.0,0.0,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
730,Clip 25: 720.csv,c57bl/6,175200,730.01,-1,-1,-1,-1,,,0,0.0,0.0,0.0,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
731,Clip 25: 720.csv,c57bl/6,175440,731.011,-1,-1,-1,-1,,,0,0.0,0.0,0.0,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
732,Clip 25: 720.csv,c57bl/6,175680,732.012,-1,-1,-1,-1,,,0,0.0,0.0,0.0,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
733,Clip 25: 720.csv,c57bl/6,175920,733.013,-1,-1,1,-1,,,1,0.0,0.0,0.9870588183403016,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
734,Clip 25: 720.csv,c57bl/6,176160,734.014,-1,-1,1,-1,,,1,0.0,0.0,0.9999988079071044,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
735,Clip 25: 720.csv,c57bl/6,176400,735.015,-1,-1,1,-1,,,1,0.0,0.0,0.99999737739563,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
736,Clip 25: 720.csv,c57bl/6,176640,736.016,-1,-1,-1,-1,,,0,0.0,0.0,0.0,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
737,Clip 25: 720.csv,c57bl/6,176880,737.017,-1,-1,-1,-1,,,0,0.0,0.0,0.0,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
738,Clip 25: 720.csv,c57bl/6,177120,738.018,-1,-1,-1,-1,,,0,0.0,0.0,0.0,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
739,Clip 25: 720.csv,c57bl/6,177360,739.019,-1,-1,1,-1,,,1,0.0,0.0,0.9999996423721312,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
740,Clip 25: 720.csv,c57bl/6,177600,740.02,1,-1,2,-1,,,2,0.994840919971466,0.0,0.999496340751648,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
741,Clip 25: 720.csv,c57bl/6,177840,741.021,0,0,2,-1,,,3,0.6857355833053589,1.0,0.9996373653411864,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
742,Clip 25: 720.csv,c57bl/6,178080,742.022,0,-1,0,-1,,,2,0.998166024684906,0.0,0.9889996647834778,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
743,Clip 25: 720.csv,c57bl/6,178320,743.023,-1,-1,-1,-1,,,0,0.0,0.0,0.0,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
744,Clip 25: 720.csv,c57bl/6,178560,744.024,-1,-1,-1,-1,,,0,0.0,0.0,0.0,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
745,Clip 25: 720.csv,c57bl/6,178800,745.025,1,0,2,-1,,,3,0.9939661622047424,1.0,0.999897599220276,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
746,Clip 25: 720.csv,c57bl/6,179040,746.026,0,2,1,-1,,,3,0.9552499055862428,0.7022355198860168,0.9510143995285034,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
747,Clip 25: 720.csv,c57bl/6,179280,747.027,-1,-1,-1,-1,,,0,0.0,0.0,0.0,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
748,Clip 25: 720.csv,c57bl/6,179520,748.028,-1,-1,-1,-1,,,0,0.0,0.0,0.0,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
749,Clip 25: 720.csv,c57bl/6,179760,749.029,-1,-1,-1,-1,,,0,0.0,0.0,0.0,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
750,Clip 26: 750.csv,c57bl/6,180000,750.0,-1,-1,1,-1,,,1,0.0,0.0,0.9999897480010986,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
751,Clip 26: 750.csv,c57bl/6,180240,751.001,-1,-1,1,-1,,,1,0.0,0.0,0.9801918268203736,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
752,Clip 26: 750.csv,c57bl/6,180480,752.002,-1,-1,2,-1,,,1,0.0,0.0,0.6016533374786377,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
753,Clip 26: 750.csv,c57bl/6,180720,753.003,-1,-1,-1,-1,,,0,0.0,0.0,0.0,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
754,Clip 26: 750.csv,c57bl/6,180960,754.004,-1,-1,-1,-1,,,0,0.0,0.0,0.0,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
755,Clip 26: 750.csv,c57bl/6,181200,755.005,-1,-1,-1,-1,,,0,0.0,0.0,0.0,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
756,Clip 26: 750.csv,c57bl/6,181440,756.006,-1,-1,1,-1,,,1,0.0,0.0,0.9999834299087524,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
757,Clip 26: 750.csv,c57bl/6,181680,757.007,-1,0,1,-1,,,2,0.0,0.999925136566162,0.9999998807907104,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
758,Clip 26: 750.csv,c57bl/6,181920,758.008,-1,2,1,-1,,,2,0.0,0.9977820515632628,0.706499457359314,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
759,Clip 26: 750.csv,c57bl/6,182160,759.009,0,2,-1,1,,,3,0.6158327460289001,1.0,0.0,0.9999982118606568,,general/fau/generalv5,c57bl6-pain-mgs-20220901
760,Clip 26: 750.csv,c57bl/6,182400,760.01,1,-1,2,0,,,3,0.8174490332603455,0.0,0.9999691247940063,0.9996738433837892,,general/fau/generalv5,c57bl6-pain-mgs-20220901
761,Clip 26: 750.csv,c57bl/6,182640,761.011,-1,-1,-1,-1,,,0,0.0,0.0,0.0,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
762,Clip 26: 750.csv,c57bl/6,182880,762.012,1,-1,1,-1,,,2,0.6239935755729675,0.0,0.9999498128890992,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
763,Clip 26: 750.csv,c57bl/6,183120,763.013,0,0,2,-1,,,3,0.7562198638916016,0.9794163703918456,0.9831636548042296,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
764,Clip 26: 750.csv,c57bl/6,183360,764.014,1,0,1,-1,,,3,0.9999998807907104,0.885186493396759,0.8398135900497437,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
765,Clip 26: 750.csv,c57bl/6,183600,765.015,0,0,1,-1,,,3,0.9991886019706726,0.9913222789764404,0.9999996423721312,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
766,Clip 26: 750.csv,c57bl/6,183840,766.016,0,0,1,-1,,,3,0.9999991655349731,0.9986823201179504,0.9989435076713562,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
767,Clip 26: 750.csv,c57bl/6,184080,767.017,1,2,0,-1,,,3,0.8802659511566162,0.6930702924728394,0.8342157006263733,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
768,Clip 26: 750.csv,c57bl/6,184320,768.018,-1,-1,1,-1,,,1,0.0,0.0,0.999992609024048,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
769,Clip 26: 750.csv,c57bl/6,184560,769.019,1,2,1,-1,,,3,0.8259245753288269,0.532302975654602,0.9987673759460448,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
770,Clip 26: 750.csv,c57bl/6,184800,770.02,0,0,1,-1,,,3,0.5723462700843811,0.9838467836380004,0.9582982063293456,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
771,Clip 26: 750.csv,c57bl/6,185040,771.021,0,-1,1,0,,,3,0.9999552965164183,0.0,0.9999873638153076,0.6191645264625549,,general/fau/generalv5,c57bl6-pain-mgs-20220901
772,Clip 26: 750.csv,c57bl/6,185280,772.022,0,0,1,-1,,,3,0.9945873022079468,0.9998360872268676,0.9999984502792358,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
773,Clip 26: 750.csv,c57bl/6,185520,773.023,-1,-1,1,-1,,,1,0.0,0.0,0.9999229907989502,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
774,Clip 26: 750.csv,c57bl/6,185760,774.024,2,-1,1,-1,,,2,0.967426896095276,0.0,0.9984250068664552,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
775,Clip 26: 750.csv,c57bl/6,186000,775.025,2,-1,1,-1,,,2,0.9957648515701294,0.0,0.8476037383079529,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
776,Clip 26: 750.csv,c57bl/6,186240,776.026,1,-1,2,-1,,,2,0.8005062341690063,0.0,0.9987071752548218,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
777,Clip 26: 750.csv,c57bl/6,186480,777.027,0,-1,1,-1,,,2,0.966358244419098,0.0,0.9999557733535768,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
778,Clip 26: 750.csv,c57bl/6,186720,778.028,1,-1,1,2,,,3,0.5779914259910583,0.0,0.999942183494568,0.8387193083763123,,general/fau/generalv5,c57bl6-pain-mgs-20220901
779,Clip 26: 750.csv,c57bl/6,186960,779.029,-1,-1,1,-1,,,1,0.0,0.0,0.9984422326087952,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
780,Clip 27: 780.csv,c57bl/6,187200,780.0,0,-1,1,-1,,,2,0.9999748468399048,0.0,0.9999929666519164,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
781,Clip 27: 780.csv,c57bl/6,187440,781.001,-1,-1,-1,-1,,,0,0.0,0.0,0.0,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
782,Clip 27: 780.csv,c57bl/6,187680,782.002,1,-1,1,-1,,,2,0.999987006187439,0.0,0.89506995677948,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
783,Clip 27: 780.csv,c57bl/6,187920,783.003,1,0,1,-1,,,3,0.991234540939331,0.99873548746109,0.9999017715454102,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
784,Clip 27: 780.csv,c57bl/6,188160,784.004,-1,-1,-1,-1,,,0,0.0,0.0,0.0,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
785,Clip 27: 780.csv,c57bl/6,188400,785.005,0,-1,1,-1,,,2,0.9994033575057985,0.0,0.9983193278312684,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
786,Clip 27: 780.csv,c57bl/6,188640,786.006,0,0,2,-1,,,3,1.0,0.979212522506714,0.6581959128379822,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
787,Clip 27: 780.csv,c57bl/6,188880,787.007,-1,-1,1,-1,,,1,0.0,0.0,0.976866900920868,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
788,Clip 27: 780.csv,c57bl/6,189120,788.008,1,2,-1,-1,,,2,0.9996346235275269,0.9999948740005492,0.0,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
789,Clip 27: 780.csv,c57bl/6,189360,789.009,0,2,1,0,,3.0,4,0.9911908507347108,0.9999995231628418,0.9998019337654114,0.9997941851615906,,general/fau/generalv5,c57bl6-pain-mgs-20220901
790,Clip 27: 780.csv,c57bl/6,189600,790.01,0,0,0,-1,,,3,0.5342749953269958,0.9999282360076904,0.9999706745147704,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
791,Clip 27: 780.csv,c57bl/6,189840,791.011,0,2,-1,-1,,,2,0.9367305040359496,0.9999558925628662,0.0,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
792,Clip 27: 780.csv,c57bl/6,190080,792.012,1,2,-1,-1,,,2,0.988262951374054,0.9895931482315063,0.0,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
793,Clip 27: 780.csv,c57bl/6,190320,793.013,-1,-1,-1,-1,,,0,0.0,0.0,0.0,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
794,Clip 27: 780.csv,c57bl/6,190560,794.014,-1,0,1,-1,,,2,0.0,0.620162308216095,0.7974147200584412,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
795,Clip 27: 780.csv,c57bl/6,190800,795.015,0,2,1,-1,,,3,0.9999960660934448,0.9999959468841552,0.999974489212036,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
796,Clip 27: 780.csv,c57bl/6,191040,796.016,0,-1,2,-1,,,2,0.9989249110221864,0.0,0.9999884366989136,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
797,Clip 27: 780.csv,c57bl/6,191280,797.017,0,0,1,-1,,,3,0.99487042427063,0.993124783039093,0.8698443174362183,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
798,Clip 27: 780.csv,c57bl/6,191520,798.018,0,0,1,-1,,,3,1.0,0.9999997615814208,0.9960915446281432,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
799,Clip 27: 780.csv,c57bl/6,191760,799.019,-1,-1,-1,-1,,,0,0.0,0.0,0.0,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
800,Clip 27: 780.csv,c57bl/6,192000,800.02,-1,0,1,-1,,,2,0.0,0.995017945766449,0.9999997615814208,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
801,Clip 27: 780.csv,c57bl/6,192240,801.021,-1,0,1,-1,,,2,0.0,0.8958550095558167,0.9994783997535706,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
802,Clip 27: 780.csv,c57bl/6,192480,802.022,-1,0,1,1,,,3,0.0,1.0,0.9995906949043274,0.9991305470466614,,general/fau/generalv5,c57bl6-pain-mgs-20220901
803,Clip 27: 780.csv,c57bl/6,192720,803.023,-1,0,0,-1,,,2,0.0,0.9996347427368164,0.8586956262588501,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
804,Clip 27: 780.csv,c57bl/6,192960,804.024,-1,2,-1,-1,,,1,0.0,0.9877667427062988,0.0,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
805,Clip 27: 780.csv,c57bl/6,193200,805.025,1,0,1,-1,,,3,0.9796225428581238,0.9998409748077391,0.934273600578308,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
806,Clip 27: 780.csv,c57bl/6,193440,806.026,1,2,1,-1,,,3,0.9270034432411194,0.8112861514091492,0.9580238461494446,0.0,,general/fau/generalv5,c57bl6-pain-mgs-20220901
807,Clip 27: 780.csv,c57bl/6,193680,807.027,0,0,1,1,,2.0,4,0.6574928164482117,0.9999035596847534,0.9999996423721312,0.9999903440475464,,general/fau/generalv5,c57bl6-pain-mgs-20220901
808,Clip 27: 780.csv,c57bl/6,193920,808.028,0,0,1,1,,2.0,4,0.9984629154205322,0.9958680868148804,0.9999948740005492,0.9998615980148317,,general/fau/generalv5,c57bl6-pain-mgs-20220901
809,Clip 27: 780.csv,c57bl/6,194160,809.029,0,0,1,1,,2.0,4,0.9980841875076294,0.994023621082306,0.9999960660934448,0.998982846736908,,general/fau/generalv5,c57bl6-pain-mgs-20220901
810,Clip 28: 810.csv,c57bl/6,194400,810.0,1,2,2,1,,6.0,4,0.9999991655349731,0.8253793716430664,0.9834144711494446,0.9999985694885254,,general/fau/generalv5,c57bl6-pain-mgs-20220901
811,Clip 28: 810.csv,c57bl/6,194640,811.001,0,0,1,0,,1.0,4,0.9999748468399048,0.99280446767807,1.0,0.5311592817306519,,general/fau/generalv5,c57bl6-pain-mgs-20220901
812,Clip 28: 810.csv,c57bl/6,194880,812.002,0,0,1,0,,1.0,4,0.999993085861206,0.9961549639701844,0.5003014802932739,0.9998478889465332,,general/fau/generalv5,c57bl6-pain-mgs-20220901
813,Clip 28: 810.csv,c57bl/6,195120,813.003,-1,2,1,0,,,3,0.0,0.9994854927062988,0.9999997615814208,0.9999985694885254,,general/fau/generalv5,c57bl6-pain-mgs-20220901
